frame,m68k_cycles,msh2_cycles,ssh2_cycles,m68k_useful,msh2_useful,ssh2_useful,active,fb_crc,scene,state,is_32x
727,127986,1654,307023,0,0,0,1,0xCF0CDB2D,0x5586,0x0000,1
728,127986,302316,307153,0,0,0,1,0x20AF0910,0x5586,0x0004,1
729,127991,29183,307356,0,0,0,1,0xC29D358D,0x5586,0x0008,1
730,127981,1650,306995,0,0,0,1,0x2B496B2D,0x5586,0x0000,1
731,127987,302274,307181,0,0,0,1,0x393E648C,0x5586,0x0004,1
732,127993,25553,307356,0,0,0,1,0xC29D358D,0x5586,0x0008,1
733,127980,292,307351,0,0,0,1,0x904B32C5,0x26D2,0x000C,1
734,127987,0,307353,0,0,0,1,0x6C8988C5,0x26D2,0x000C,1
735,127992,0,307356,0,0,0,1,0x6C8988C5,0x26D2,0x000C,1
736,127990,0,307356,0,0,0,1,0x6C8988C5,0x26D2,0x000C,1
737,127988,0,307356,0,0,0,1,0x6C8988C5,0x26D2,0x000C,1
738,127980,0,307356,0,0,0,1,0x6C8988C5,0x26D2,0x000C,1
739,127984,0,307356,0,0,0,1,0x6C8988C5,0x26D2,0x000C,1
740,127987,302601,307060,0,0,0,1,0x6C8988C5,0x26D2,0x000C,1
741,127987,79035,307308,0,0,0,1,0x6C8988C5,0x2A40,0x0000,1
742,127991,33947,307315,0,0,0,1,0x6C8988C5,0x2A40,0x0000,1
743,127988,244424,306910,0,0,0,1,0x985A72FA,0x2A40,0x0004,1
744,127982,22625,307329,0,0,0,1,0x064B0782,0x2A40,0x0008,1
745,127987,25688,307317,0,0,0,1,0x7E0552C5,0x2A40,0x0004,1
746,127987,239192,306930,0,0,0,1,0x9C1875DE,0x2A40,0x0008,1
747,127987,25580,307325,0,0,0,1,0xCE8B0A26,0x2A40,0x0008,1
748,127987,21784,307317,0,0,0,1,0xADE251C7,0x2A40,0x0004,1
749,127987,237102,306923,0,0,0,1,0xAD81F7C7,0x2A40,0x0008,1
750,127987,25585,307329,0,0,0,1,0x329AD4C0,0x2A40,0x0008,1
751,127987,21450,307321,0,0,0,1,0x14897A4B,0x2A40,0x0004,1
752,127987,237813,306909,0,0,0,1,0xCC21B037,0x2A40,0x0008,1
753,127994,0,307357,0,0,0,1,0xCC21B037,0x2A40,0x0008,1
754,127986,43537,307297,0,0,0,1,0x0CEA1F24,0x2A40,0x0004,1
755,127981,239790,306895,0,0,0,1,0xDAAC38A5,0x2A40,0x0008,1
756,127987,21448,307329,0,0,0,1,0x86145BCE,0x2A40,0x0008,1
757,127987,23907,307313,0,0,0,1,0xD673AE90,0x2A40,0x0004,1
758,127987,241166,306893,0,0,0,1,0x4B17156E,0x2A40,0x0008,1
759,127987,21459,307329,0,0,0,1,0x1195355E,0x2A40,0x0008,1
760,127987,23914,307318,0,0,0,1,0x2CDA10AA,0x2A40,0x0004,1
761,127987,238709,306901,0,0,0,1,0xBA42C949,0x2A40,0x0008,1
762,127987,22361,307332,0,0,0,1,0x329355BC,0x2A40,0x0008,1
763,127992,18977,307337,0,0,0,1,0x18B54AFD,0x2A40,0x0000,1
764,127982,244235,306882,0,0,0,1,0x5D6E01DA,0x2A40,0x0008,1
765,127987,22159,307332,0,0,0,1,0xB6526B5B,0x2A40,0x0008,1
766,127993,21769,307321,0,0,0,1,0x6626682A,0x2A40,0x0004,1
767,127981,242523,306884,0,0,0,1,0xC337B6B3,0x2A40,0x0008,1
768,127987,3191,307351,0,0,0,1,0x3CFF2E19,0x2A40,0x0008,1
769,127993,40509,307298,0,0,0,1,0xD8E4D04D,0x2A40,0x0004,1
770,127981,243841,306882,0,0,0,1,0xE519CDD8,0x2A40,0x0008,1
771,127987,20831,307333,0,0,0,1,0xB910EE2A,0x2A40,0x0008,1
772,127987,24321,307317,0,0,0,1,0x6E39C930,0x2A40,0x0004,1
773,127987,241428,306870,0,0,0,1,0x0F98CBCE,0x2A40,0x0008,1
774,127994,0,307356,0,0,0,1,0x0F98CBCE,0x2A40,0x0008,1
775,127986,43341,307289,0,0,0,1,0x9362035B,0x2A40,0x0004,1
776,127981,244723,306855,0,0,0,1,0xC05DC209,0x2A40,0x0008,1
777,127987,21231,307333,0,0,0,1,0x7AE6C484,0x2A40,0x0008,1
778,127988,21679,307325,0,0,0,1,0x3AD27EE9,0x2A40,0x0000,1
779,127986,242965,306889,0,0,0,1,0x7BD2821A,0x2A40,0x0008,1
780,127987,21417,307333,0,0,0,1,0x0FDEF004,0x2A40,0x0008,1
781,127996,21314,307317,0,0,0,1,0x8DBD0E3A,0x2A40,0x0000,1
782,127978,244514,306906,0,0,0,1,0x16227B0F,0x2A40,0x0008,1
783,127987,19646,307333,0,0,0,1,0x4CB8C91F,0x2A40,0x0008,1
784,127994,21680,307337,0,0,0,1,0xF044FECD,0x2A40,0x0000,1
785,127980,245372,306903,0,0,0,1,0x9ED9938B,0x2A40,0x0008,1
786,127987,19752,307333,0,0,0,1,0x56935D28,0x2A40,0x0008,1
787,127993,23816,307321,0,0,0,1,0x7B5D3D44,0x2A40,0x0004,1
788,127981,244376,306944,0,0,0,1,0x11F1BC9B,0x2A40,0x0008,1
789,127990,0,307329,0,0,0,1,0x11F1BC9B,0x2A40,0x0008,1
790,127990,43242,307289,0,0,0,1,0xE8EB2850,0x2A40,0x0004,1
791,127981,242634,306931,0,0,0,1,0x63AE9D1D,0x2A40,0x0008,1
792,127987,20433,307333,0,0,0,1,0x5A797904,0x2A40,0x0008,1
793,127987,22215,307318,0,0,0,1,0xFF7215EC,0x2A40,0x0000,1
794,127997,243797,306951,0,0,0,1,0xAE098593,0x2A40,0x0004,1
795,127977,20188,307336,0,0,0,1,0xE050C995,0x2A40,0x0008,1
796,127994,22411,307321,0,0,0,1,0xA245A7D2,0x2A40,0x0000,1
797,127980,242113,306933,0,0,0,1,0xC294E370,0x2A40,0x0008,1
798,127987,18978,307333,0,0,0,1,0xBF7C160B,0x2A40,0x0008,1
799,127992,23639,307325,0,0,0,1,0x9B3DC638,0x2A40,0x0000,1
800,127982,240570,306925,0,0,0,1,0xD7069936,0x2A40,0x0008,1
801,127987,18506,307333,0,0,0,1,0x9C2CF7A1,0x2A40,0x0008,1
802,128001,24091,307313,0,0,0,1,0x4D3F938F,0x2A40,0x0000,1
803,127973,241426,306915,0,0,0,1,0x81B7746F,0x2A40,0x0008,1
804,127987,10135,307344,0,0,0,1,0xB24EB7EF,0x2A40,0x0008,1
805,128004,32454,307313,0,0,0,1,0xE2DD8775,0x2A40,0x0000,1
806,127970,238783,306943,0,0,0,1,0x2E7CFAA4,0x2A40,0x0008,1
807,127987,19247,307336,0,0,0,1,0xEDE3CE63,0x2A40,0x0008,1
808,127994,23362,307325,0,0,0,1,0xF4663BF8,0x2A40,0x0000,1
809,127980,242763,306916,0,0,0,1,0x15072906,0x2A40,0x0008,1
810,127987,18629,307336,0,0,0,1,0x2173413F,0x2A40,0x0008,1
811,127990,23963,307313,0,0,0,1,0xBB9F37CB,0x2A40,0x0000,1
812,127984,242674,306911,0,0,0,1,0x09DD7B4C,0x2A40,0x0008,1
813,127987,18794,307333,0,0,0,1,0x1439DF0C,0x2A40,0x0008,1
814,127989,22540,307329,0,0,0,1,0xC59155BD,0x2A40,0x0000,1
815,127985,244895,306869,0,0,0,1,0xA8CD2C85,0x2A40,0x0008,1
816,127987,20022,307332,0,0,0,1,0x481EBB5F,0x2A40,0x0008,1
817,127992,22583,307321,0,0,0,1,0x7438276B,0x2A40,0x0000,1
818,127982,242820,306858,0,0,0,1,0x18F0A4CA,0x2A40,0x0008,1
819,127987,18291,307333,0,0,0,1,0x99BC0734,0x2A40,0x0008,1
820,127987,24306,307325,0,0,0,1,0x05261A0E,0x2A40,0x0000,1
821,127987,243733,306827,0,0,0,1,0xA3C17D36,0x2A40,0x0008,1
822,127987,20016,307337,0,0,0,1,0x884BAE2C,0x2A40,0x0008,1
823,127989,22577,307345,0,0,0,1,0x2122F185,0x2A40,0x0000,1
824,127990,244475,306765,0,0,0,1,0x79D4D2E9,0x2A40,0x0004,1
825,127982,18945,307333,0,0,0,1,0x7C08DAAE,0x2A40,0x0008,1
826,127994,24126,307317,0,0,0,1,0xDBF32835,0x2A40,0x0000,1
827,127980,243299,306826,0,0,0,1,0x3149E210,0x2A40,0x0008,1
828,127987,18944,307333,0,0,0,1,0x9E01E02B,0x2A40,0x0008,1
829,127992,23648,307321,0,0,0,1,0x9FDD34A6,0x2A40,0x0000,1
830,127982,246647,306794,0,0,0,1,0x6F98E042,0x2A40,0x0008,1
831,127987,20346,307333,0,0,0,1,0x75B5B3AD,0x2A40,0x0008,1
832,127990,22737,307317,0,0,0,1,0xACC28987,0x2A40,0x0000,1
833,127984,244179,306812,0,0,0,1,0xDF2C1B64,0x2A40,0x0008,1
834,127993,0,307356,0,0,0,1,0xDF2C1B64,0x2A40,0x0008,1
835,127993,42689,307286,0,0,0,1,0x2006986D,0x2A40,0x0004,1
836,127975,244528,306764,0,0,0,1,0xB7E52DB1,0x2A40,0x0008,1
837,127987,21570,307329,0,0,0,1,0xCDD93A84,0x2A40,0x0008,1
838,127987,23774,307321,0,0,0,1,0x593401CB,0x2A40,0x0004,1
839,127987,241884,306671,0,0,0,1,0x2D02BFC3,0x2A40,0x0008,1
840,127987,21427,307329,0,0,0,1,0xE44EDA64,0x2A40,0x0008,1
841,127998,19919,307337,0,0,0,1,0xF82FEBFE,0x2A40,0x0000,1
842,127976,246209,306552,0,0,0,1,0x2B3035FE,0x2A40,0x0008,1
843,127987,17082,307337,0,0,0,1,0xBBE87FB5,0x2A40,0x0008,1
844,128002,24240,307333,0,0,0,1,0x4FE5862C,0x2A40,0x0000,1
845,127972,242431,306679,0,0,0,1,0xC693722E,0x2A40,0x0008,1
846,127987,19229,307329,0,0,0,1,0xAC0C2CEC,0x2A40,0x0008,1
847,127992,23414,307937,0,0,0,1,0x51682F3D,0x2A40,0x0000,1
848,127982,242454,306208,0,0,0,1,0xD13E8F94,0x2A40,0x0008,1
849,127987,14368,307341,0,0,0,1,0x114E78A6,0x2A40,0x0008,1
850,127992,28236,307333,0,0,0,1,0xEB82A14D,0x2A40,0x0000,1
851,127982,240407,306802,0,0,0,1,0x59918786,0x2A40,0x0008,1
852,127987,17352,307332,0,0,0,1,0x0E759EE0,0x2A40,0x0008,1
853,128005,25234,307325,0,0,0,1,0xC8FFB423,0x2A40,0x0000,1
854,127969,244135,306784,0,0,0,1,0xD6370E0B,0x2A40,0x0008,1
855,127987,15783,307337,0,0,0,1,0x9FE06BEA,0x2A40,0x0008,1
856,127987,29761,307309,0,0,0,1,0x3E1A4F91,0x2A40,0x0004,1
857,127987,239862,306762,0,0,0,1,0x64FB2573,0x2A40,0x0008,1
858,127987,22801,307325,0,0,0,1,0x3E368143,0x2A40,0x0008,1
859,128001,19784,307317,0,0,0,1,0xFF179570,0x2A40,0x0000,1
860,127973,242819,306670,0,0,0,1,0x8D143350,0x2A40,0x0008,1
861,127987,15624,307336,0,0,0,1,0xE58E228C,0x2A40,0x0008,1
862,127987,29164,307309,0,0,0,1,0x5F6CE86C,0x2A40,0x0004,1
863,127987,240435,306766,0,0,0,1,0x40F2B1D7,0x2A40,0x0008,1
864,127994,0,307353,0,0,0,1,0x40F2B1D7,0x2A40,0x0008,1
865,127983,41984,307309,0,0,0,1,0xDCBEA5F3,0x2A40,0x0000,1
866,127984,245322,306817,0,0,0,1,0x8B90E9D8,0x2A40,0x0008,1
867,127987,12825,307333,0,0,0,1,0x7E7CD017,0x2A40,0x0008,1
868,127990,29763,307313,0,0,0,1,0xB2B34C40,0x2A40,0x0000,1
869,127984,245959,306840,0,0,0,1,0xF69276A9,0x2A40,0x0008,1
870,127987,18423,307333,0,0,0,1,0x5763A95D,0x2A40,0x0008,1
871,127995,22907,307333,0,0,0,1,0x4AC9902F,0x2A40,0x000C,1
872,127979,684,307357,0,0,0,1,0xCD9086C5,0xE5CE,0x0000,1
873,127992,0,307356,0,0,0,1,0x6C8988C5,0xE5CE,0x0000,1
874,127995,0,307356,0,0,0,1,0x6C8988C5,0xE5CE,0x0000,1
875,127986,0,307356,0,0,0,1,0x6C8988C5,0xE5CE,0x0000,1
876,127982,0,307356,0,0,0,1,0x6C8988C5,0xE5CE,0x0000,1
877,127981,0,307356,0,0,0,1,0x6C8988C5,0xE5CE,0x0000,1
878,127995,0,307356,0,0,0,1,0x6C8988C5,0xE5CE,0x0000,1
879,127978,198901,307163,0,0,0,1,0x6C8988C5,0xE5CE,0x0000,1
880,127987,155737,307241,0,0,0,1,0x6C8988C5,0xE90C,0x0000,1
881,127990,58473,307331,0,0,0,1,0x91258B26,0xE90C,0x0000,1
882,127984,143700,307170,0,0,0,1,0x15911BCF,0xE90C,0x0000,1
883,127987,20641,308542,0,0,0,1,0x1B950D8C,0xE90C,0x0000,1
884,127987,143890,306105,0,0,0,1,0xB9C4B071,0xE90C,0x0004,1
885,127987,0,307091,0,0,0,1,0xB9C4B071,0xE90C,0x0004,1
886,127987,0,307093,0,0,0,1,0xB9C4B071,0xE90C,0x0004,1
887,127987,0,307091,0,0,0,1,0xB9C4B071,0xE90C,0x0004,1
888,127987,0,307094,0,0,0,1,0xB9C4B071,0xE90C,0x0004,1
889,127987,0,307088,0,0,0,1,0xB9C4B071,0xE90C,0x0004,1
890,127987,28187,308245,0,0,0,1,0x2926060F,0xE90C,0x0000,1
891,127987,143377,306104,0,0,0,1,0x72AF0EEB,0xE90C,0x0004,1
892,127987,0,307097,0,0,0,1,0x72AF0EEB,0xE90C,0x0004,1
893,127987,0,307091,0,0,0,1,0x72AF0EEB,0xE90C,0x0004,1
894,127987,0,307096,0,0,0,1,0x72AF0EEB,0xE90C,0x0004,1
895,127987,0,307091,0,0,0,1,0x72AF0EEB,0xE90C,0x0004,1
896,127987,0,307094,0,0,0,1,0x72AF0EEB,0xE90C,0x0004,1
897,127987,0,307096,0,0,0,1,0x72AF0EEB,0xE90C,0x0004,1
898,127987,13342,308395,0,0,0,1,0x9DDD0DA3,0xE90C,0x0000,1
899,127987,159710,306079,0,0,0,1,0xB2F760EB,0xE90C,0x0004,1
900,127987,0,307088,0,0,0,1,0xB2F760EB,0xE90C,0x0004,1
901,127987,0,307091,0,0,0,1,0xB2F760EB,0xE90C,0x0004,1
902,127987,0,307091,0,0,0,1,0xB2F760EB,0xE90C,0x0004,1
903,127987,0,307096,0,0,0,1,0xB2F760EB,0xE90C,0x0004,1
904,127987,0,307091,0,0,0,1,0xB2F760EB,0xE90C,0x0004,1
905,127987,6819,307065,0,0,0,1,0xAED1EB7D,0xE90C,0x0000,1
906,127987,18644,308547,0,0,0,1,0x020E1290,0xE90C,0x0000,1
907,127987,147711,306115,0,0,0,1,0x898C80EB,0xE90C,0x0004,1
908,127987,0,307099,0,0,0,1,0x898C80EB,0xE90C,0x0004,1
909,127987,0,307096,0,0,0,1,0x898C80EB,0xE90C,0x0004,1
910,127987,0,307091,0,0,0,1,0x898C80EB,0xE90C,0x0004,1
911,127987,0,307091,0,0,0,1,0x898C80EB,0xE90C,0x0004,1
912,127987,0,307096,0,0,0,1,0x898C80EB,0xE90C,0x0004,1
913,127987,26007,308298,0,0,0,1,0x0FBFB6BD,0xE90C,0x0000,1
914,127987,148295,306105,0,0,0,1,0xB82E8CEB,0xE90C,0x0004,1
915,127987,0,307091,0,0,0,1,0xB82E8CEB,0xE90C,0x0004,1
916,127987,0,307096,0,0,0,1,0xB82E8CEB,0xE90C,0x0004,1
917,127987,0,307094,0,0,0,1,0xB82E8CEB,0xE90C,0x0004,1
918,127987,0,307094,0,0,0,1,0xB82E8CEB,0xE90C,0x0004,1
919,127987,0,307090,0,0,0,1,0xB82E8CEB,0xE90C,0x0004,1
920,127987,0,307092,0,0,0,1,0x179D42C7,0xE90C,0x0004,1
921,127987,27118,308390,0,0,0,1,0xD8C3E2BF,0xE90C,0x0000,1
922,127987,142659,306116,0,0,0,1,0xA0BA04EB,0xE90C,0x0004,1
923,127987,0,307093,0,0,0,1,0xA0BA04EB,0xE90C,0x0004,1
924,127987,0,307091,0,0,0,1,0xA0BA04EB,0xE90C,0x0004,1
925,127987,0,307094,0,0,0,1,0xA0BA04EB,0xE90C,0x0004,1
926,127987,0,307088,0,0,0,1,0xA0BA04EB,0xE90C,0x0004,1
927,127987,0,307091,0,0,0,1,0xA0BA04EB,0xE90C,0x0004,1
928,127987,27842,308154,0,0,0,1,0xF0C2DF77,0xE90C,0x0000,1
929,127987,143279,306067,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
930,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
931,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
932,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
933,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
934,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
935,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
936,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
937,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
938,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
939,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
940,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
941,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
942,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
943,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
944,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
945,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
946,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
947,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
948,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
949,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
950,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
951,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
952,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
953,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
954,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
955,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
956,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
957,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
958,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
959,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
960,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
961,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
962,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
963,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
964,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
965,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
966,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
967,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
968,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
969,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
970,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
971,127987,0,307298,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
972,127987,0,307306,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
973,127987,0,307301,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
974,127987,0,307290,0,0,0,1,0x4C8668EB,0xE90C,0x0004,1
975,127990,7850,307241,0,0,0,1,0x4C25CA40,0xE90C,0x0000,1
976,127984,165572,307219,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
977,127987,0,307096,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
978,127987,0,307094,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
979,127987,0,307088,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
980,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
981,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
982,127987,0,307088,0,0,0,1,0x1C58E184,0xE90C,0x0004,1
983,127987,26068,308436,0,0,0,1,0xB4FA5A6F,0xE90C,0x0000,1
984,127987,145574,306107,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
985,127987,0,307094,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
986,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
987,127987,0,307099,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
988,127987,0,307096,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
989,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
990,127987,25924,308172,0,0,0,1,0xFE8BBFB3,0xE90C,0x0000,1
991,127987,145968,306110,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
992,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
993,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
994,127987,0,307096,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
995,127987,0,307086,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
996,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
997,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
998,127987,26680,308301,0,0,0,1,0x3446F7EC,0xE90C,0x0000,1
999,127987,143415,306110,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1000,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1001,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1002,127987,0,307096,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1003,127987,0,307094,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1004,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1005,127987,0,307089,0,0,0,1,0xAB07C88E,0xE90C,0x0004,1
1006,127987,27107,308445,0,0,0,1,0xECC64CDD,0xE90C,0x0000,1
1007,127987,144072,306118,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1008,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1009,127987,0,307095,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1010,127987,0,307097,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1011,127987,0,307086,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1012,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1013,127987,12648,308226,0,0,0,1,0xA2A53C9E,0xE90C,0x0000,1
1014,127987,161568,306099,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1015,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1016,127987,0,307092,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1017,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1018,127987,0,307090,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1019,127987,0,307089,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1020,127987,0,307094,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1021,127987,27603,308331,0,0,0,1,0x29C5F763,0xE90C,0x0000,1
1022,127987,146189,306116,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1023,127987,0,307088,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1024,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1025,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1026,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1027,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1028,127991,1524,307029,0,0,0,1,0xDBC41A83,0xE90C,0x0004,1
1029,127988,6199,307419,0,0,0,1,0x5923C643,0xE90C,0x0000,1
1030,127982,165142,307222,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1031,127987,0,307096,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1032,127987,0,307094,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1033,127987,0,307088,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1034,127987,0,307091,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1035,127987,0,307093,0,0,0,1,0xC9EB88EB,0xE90C,0x0004,1
1036,127987,19756,308260,0,0,0,1,0xA0FB308E,0xE90C,0x0000,1
1037,127987,151005,306116,0,0,0,1,0x900AC2EB,0xE90C,0x0004,1
1038,127987,0,307088,0,0,0,1,0x900AC2EB,0xE90C,0x0004,1
1039,127987,0,307091,0,0,0,1,0x900AC2EB,0xE90C,0x0004,1
1040,127987,0,307091,0,0,0,1,0x900AC2EB,0xE90C,0x0004,1
1041,127987,0,307096,0,0,0,1,0x900AC2EB,0xE90C,0x0004,1
1042,127987,0,307091,0,0,0,1,0x900AC2EB,0xE90C,0x0004,1
1043,127987,0,307094,0,0,0,1,0x900AC2EB,0xE90C,0x0004,1
1044,127987,20795,308348,0,0,0,1,0x0F9B9B92,0xE90C,0x0000,1
1045,127987,150532,306113,0,0,0,1,0x5ECB8EEB,0xE90C,0x0004,1
1046,127987,0,307088,0,0,0,1,0x5ECB8EEB,0xE90C,0x0004,1
1047,127987,0,307096,0,0,0,1,0x5ECB8EEB,0xE90C,0x0004,1
1048,127987,0,307091,0,0,0,1,0x5ECB8EEB,0xE90C,0x0004,1
1049,127987,0,307094,0,0,0,1,0x5ECB8EEB,0xE90C,0x0004,1
1050,127987,0,307093,0,0,0,1,0x5ECB8EEB,0xE90C,0x0004,1
1051,127987,6947,307006,0,0,0,1,0xAB0C84DC,0xE90C,0x0000,1
1052,127993,752,307433,0,0,0,1,0xE77A45FA,0xE90C,0x0000,1
1053,127981,164283,307223,0,0,0,1,0xA1D544EB,0xE90C,0x0004,1
1054,127987,0,307092,0,0,0,1,0xA1D544EB,0xE90C,0x0004,1
1055,127987,0,307091,0,0,0,1,0xA1D544EB,0xE90C,0x0004,1
1056,127987,0,307093,0,0,0,1,0xA1D544EB,0xE90C,0x0004,1
1057,127987,0,307091,0,0,0,1,0xA1D544EB,0xE90C,0x0004,1
1058,127987,0,307094,0,0,0,1,0xA1D544EB,0xE90C,0x0004,1
1059,127987,20231,308195,0,0,0,1,0x6037624C,0xE90C,0x0000,1
1060,127987,150945,306113,0,0,0,1,0xF4CDB4EB,0xE90C,0x0004,1
1061,127987,0,307096,0,0,0,1,0xF4CDB4EB,0xE90C,0x0004,1
1062,127987,0,307091,0,0,0,1,0xF4CDB4EB,0xE90C,0x0004,1
1063,127987,0,307094,0,0,0,1,0xF4CDB4EB,0xE90C,0x0004,1
1064,127987,0,307093,0,0,0,1,0xF4CDB4EB,0xE90C,0x0004,1
1065,127987,0,307091,0,0,0,1,0xF4CDB4EB,0xE90C,0x0004,1
1066,127987,0,307096,0,0,0,1,0xF4CDB4EB,0xE90C,0x0004,1
