frame,m68k_cycles,msh2_cycles,ssh2_cycles,m68k_useful,msh2_useful,ssh2_useful,active,fb_crc,scene,state,is_32x
1265,127992,15210,306582,0,0,0,1,0xDA4F533B,0x4CBC,0x0000,1
1266,127981,277809,306722,0,0,0,1,0xD3545AC5,0x4CBC,0x0008,1
1267,127988,207643,274079,0,0,0,1,0x852EFE8F,0x4CBC,0x0008,1
1268,127988,15210,306578,0,0,0,1,0x835DCD3B,0x4CBC,0x0000,1
1269,127985,277977,306754,0,0,0,1,0x03EBB4C5,0x4CBC,0x0008,1
1270,127988,207643,274079,0,0,0,1,0x30CCC88F,0x4CBC,0x0008,1
1271,127990,15210,306610,0,0,0,1,0x3D19153B,0x4CBC,0x0000,1
1272,127983,278145,306722,0,0,0,1,0xA974D4C5,0x4CBC,0x0008,1
1273,127988,207643,274079,0,0,0,1,0x7F24288F,0x4CBC,0x0008,1
1274,127986,15206,306578,0,0,0,1,0xD815773B,0x4CBC,0x0000,1
1275,127987,278317,306754,0,0,0,1,0x591000C5,0x4CBC,0x0008,1
1276,127988,207643,274079,0,0,0,1,0x9FA7C48F,0x4CBC,0x0008,1
1277,127990,15210,306610,0,0,0,1,0x3AFD173B,0x4CBC,0x0000,1
1278,127983,277851,306722,0,0,0,1,0xD3CB88C5,0x4CBC,0x0008,1
1279,127988,208273,274127,0,0,0,1,0x0C259F17,0x4CBC,0x0008,1
